0, 0.000000, 0.400000, 0.000000
1, 0.000000, 0.400000, 0.007937
2, 0.000000, 0.400000, 0.015873
3, 0.000000, 0.400000, 0.023810
4, 0.000000, 0.400000, 0.031746
5, 0.000000, 0.400000, 0.039683
6, 0.000000, 0.400000, 0.047619
7, 0.000000, 0.400000, 0.055556
8, 0.000000, 0.400000, 0.063492
9, 0.000000, 0.400000, 0.071429
10, 0.000000, 0.400000, 0.079365
11, 0.000000, 0.400000, 0.087302
12, 0.000000, 0.400000, 0.095238
13, 0.000000, 0.400000, 0.103175
14, 0.000000, 0.400000, 0.111111
15, 0.000000, 0.400000, 0.119048
16, 0.000000, 0.400000, 0.126984
17, 0.000000, 0.400000, 0.134921
18, 0.000000, 0.400000, 0.142857
19, 0.000000, 0.400000, 0.150794
20, 0.000000, 0.400000, 0.158730
21, 0.000000, 0.400000, 0.166667
22, 0.000000, 0.400000, 0.174603
23, 0.000000, 0.400000, 0.182540
24, 0.000000, 0.400000, 0.190476
25, 0.000000, 0.400000, 0.198413
26, 0.000000, 0.400000, 0.206349
27, 0.000000, 0.400000, 0.214286
28, 0.000000, 0.400000, 0.222222
29, 0.000000, 0.400000, 0.230159
30, 0.000000, 0.400000, 0.238095
31, 0.000000, 0.400000, 0.246032
32, 0.000000, 0.400000, 0.253968
33, 0.000000, 0.400000, 0.261905
34, 0.000000, 0.400000, 0.269841
35, 0.000000, 0.400000, 0.277778
36, 0.000000, 0.400000, 0.285714
37, 0.000000, 0.400000, 0.293651
38, 0.000000, 0.400000, 0.301587
39, 0.000000, 0.400000, 0.309524
40, 0.000000, 0.400000, 0.317460
41, 0.000000, 0.400000, 0.325397
42, 0.000000, 0.400000, 0.333333
43, 0.000000, 0.400000, 0.341270
44, 0.000000, 0.400000, 0.349206
45, 0.000000, 0.400000, 0.357143
46, 0.000000, 0.400000, 0.365079
47, 0.000000, 0.400000, 0.373016
48, 0.000000, 0.400000, 0.380952
49, 0.000000, 0.400000, 0.388889
50, 0.000000, 0.400000, 0.396825
51, 0.000000, 0.400000, 0.404762
52, 0.000000, 0.400000, 0.412698
